project UUID;name;count;state
[AE034C04-1373-4014-AC14-3983765B9880];[Ecuador, Cuenca—Registros Parroquiales, 1786–1954 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE034C04-1373-4014-AC14-3983765B9880/overview];3;READY_FOR_DELIVERY
[BF9C049D-1191-4BA1-A8E9-3E06B6D9EEB4];[US, New York—Northern Alien Arrivals, 1902-1974|https://www.familysearch.org/indexing/admin-new/#/projects/BF9C049D-1191-4BA1-A8E9-3E06B6D9EEB4/overview];7;READY_FOR_DELIVERY
[045BCD69-5E98-4844-93EF-3614529BBB84];[US, Iowa, Tama County—Tax Lists, 1865–1939 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/045BCD69-5E98-4844-93EF-3614529BBB84/overview];9;READY_FOR_DELIVERY
[5DF50593-D7AD-4853-9C81-B55A887B7491];[US, New York—Northern Alien Arrivals, 1929–1974|https://www.familysearch.org/indexing/admin-new/#/projects/5DF50593-D7AD-4853-9C81-B55A887B7491/overview];20;ACTIVE
[DF2ECE28-E32F-4E03-859D-2C72945B606F];[US, South Carolina—County Marriage Licenses, 1911–1951|https://www.familysearch.org/indexing/admin-new/#/projects/DF2ECE28-E32F-4E03-859D-2C72945B606F/overview];5;ACTIVE
[7E2D7584-0F9B-4DE7-83F2-22D6E6C2FA47];[US, Connecticut—Vital Records, Prior to 1850|https://www.familysearch.org/indexing/admin-new/#/projects/7E2D7584-0F9B-4DE7-83F2-22D6E6C2FA47/overview];20;READY_FOR_DELIVERY
[CF14EA67-E983-4D65-AD45-C7E3302E05DE];[México, Sinaloa—Registro Civil, 1861–1929 \[Parte F\]|https://www.familysearch.org/indexing/admin-new/#/projects/CF14EA67-E983-4D65-AD45-C7E3302E05DE/overview];2;ACTIVE
[D5925F5A-5EBB-4077-984E-38575ACA5A0E];[US, New York, New York City—Index to Land Records, Grantors, 1630-1975 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/D5925F5A-5EBB-4077-984E-38575ACA5A0E/overview];20;READY_FOR_DELIVERY
[BC5F56AD-3C8C-4945-81F8-55CD26190499];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BD\]|https://www.familysearch.org/indexing/admin-new/#/projects/BC5F56AD-3C8C-4945-81F8-55CD26190499/overview];20;ACTIVE
[DDB21C6D-6786-4F00-989D-E66FF5DFDB77];[US, New York—County Naturalization Records, 1792–1976 \[Part S\]|https://www.familysearch.org/indexing/admin-new/#/projects/DDB21C6D-6786-4F00-989D-E66FF5DFDB77/overview];2;ACTIVE
[D7F077C2-C30C-44E8-80CB-64A880BA037D];[US, North Carolina—County Birth Records, 1913–1922|https://www.familysearch.org/indexing/admin-new/#/projects/D7F077C2-C30C-44E8-80CB-64A880BA037D/overview];2;ACTIVE
[4575C42D-9CA9-4EC7-AB28-8F634793A799];[US, New Jersey—Reclaim the Records, Death Index, 1901–1903|https://www.familysearch.org/indexing/admin-new/#/projects/4575C42D-9CA9-4EC7-AB28-8F634793A799/overview];5;READY_FOR_DELIVERY
[B2153A43-5831-4822-9505-6ED5FF373B5D];[US, Florida, Fort Lauderdale—Crew Lists, 1939–1945|https://www.familysearch.org/indexing/admin-new/#/projects/B2153A43-5831-4822-9505-6ED5FF373B5D/overview];6;READY_FOR_DELIVERY
[EF085A6F-EF1E-472C-B1D2-ABED837FD740];[Argentina, Entre Ríos—Civil Registration, 1860–1965 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/EF085A6F-EF1E-472C-B1D2-ABED837FD740/overview];20;ACTIVE
[F5C53A4D-41B7-47E8-97B9-E38863B5811E];[US, California, Sonoma County, Sebastopol—Evergreen Lawn Cemetery Burial Records, 1860–1985|https://www.familysearch.org/indexing/admin-new/#/projects/F5C53A4D-41B7-47E8-97B9-E38863B5811E/overview];4;READY_FOR_DELIVERY
[7BCA0ECB-0173-4535-A2C8-991969CB7B7B];[US, Ohio—County Births, 1849–1985 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/7BCA0ECB-0173-4535-A2C8-991969CB7B7B/overview];2;ACTIVE
[E983F22E-F1FF-4796-A4BA-890DE6A17B2A];[US, Alabama—County Birth Registers, 1881–1930|https://www.familysearch.org/indexing/admin-new/#/projects/E983F22E-F1FF-4796-A4BA-890DE6A17B2A/overview];20;READY_FOR_DELIVERY
[184DEB65-D0A7-4831-99E4-34FB0459B5E7];[Venezuela, Valencia—Registros Parroquiales, Bautismos, 1924–2014 \[Parte B\]|https://www.familysearch.org/indexing/admin-new/#/projects/184DEB65-D0A7-4831-99E4-34FB0459B5E7/overview];5;READY_FOR_DELIVERY
[CDE9E23F-FA51-4018-BB4E-48C259A70915];[US, Idaho, Jefferson Star—County Cemetery Records, 1800–2000|https://www.familysearch.org/indexing/admin-new/#/projects/CDE9E23F-FA51-4018-BB4E-48C259A70915/overview];6;ACTIVE
[E769DF26-2A93-449E-8DE3-B0973D3E6B56];[Hungary, Budapest—Civil Registration, Districts 1-13, 1895–1973 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/E769DF26-2A93-449E-8DE3-B0973D3E6B56/overview];1;ACTIVE
[B9061914-9EEF-4145-8677-02C44238B455];[Haïti—Registres de l'Etat Civil des Décès, 1824–2013 \[Partie E\]|https://www.familysearch.org/indexing/admin-new/#/projects/B9061914-9EEF-4145-8677-02C44238B455/overview];20;READY_FOR_DELIVERY
[5B8A6A52-4277-4FA7-A1AF-8E471A09973C];[US, Montana—County Naturalizations, 1867–1957|https://www.familysearch.org/indexing/admin-new/#/projects/5B8A6A52-4277-4FA7-A1AF-8E471A09973C/overview];15;READY_FOR_DELIVERY
[DE6EDF3C-1382-4CBD-8C3A-F3D506C2C8D0];[Italy (Antenati Italiani), Genova—Civil Registration, 1866–1947 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/DE6EDF3C-1382-4CBD-8C3A-F3D506C2C8D0/overview];1;ACTIVE
[B75F6108-F507-47DF-8E99-DDD4D5AF5FEF];[US (Quick Batch), Iowa, Black Hawk County—Memorial Hall Commission, WWI Pledge Cards, 1917–1918|https://www.familysearch.org/indexing/admin-new/#/projects/B75F6108-F507-47DF-8E99-DDD4D5AF5FEF/overview];1;READY_FOR_DELIVERY
[4C9957C3-51B8-4E08-A604-C56734D77BD8];[Guatemala—Civil Registration, 1885–2009 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/4C9957C3-51B8-4E08-A604-C56734D77BD8/overview];20;ACTIVE
[7CAAE2D6-7CBD-40F0-9BE0-841D7B7D4FD7];[US, Iowa, Monroe County—Vital Records Card Index, Deaths, 1900–2015|https://www.familysearch.org/indexing/admin-new/#/projects/7CAAE2D6-7CBD-40F0-9BE0-841D7B7D4FD7/overview];20;READY_FOR_DELIVERY
[2018BBE1-DE83-4A20-BC75-7D70511488F0];[Uruguay—General Archive of the Nation, Passenger Lists, 1870–1971 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/2018BBE1-DE83-4A20-BC75-7D70511488F0/overview];20;ACTIVE
[FD672C2C-67E3-4F48-BD3E-2D12C067B520];[US, Missouri—County Marriages, 1806–1969 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/FD672C2C-67E3-4F48-BD3E-2D12C067B520/overview];20;ACTIVE
[EEA9FE2C-CADD-43AA-AB10-099BFF7AFCB7];[US, Indiana, Howard County—Marriages, 1906–1957|https://www.familysearch.org/indexing/admin-new/#/projects/EEA9FE2C-CADD-43AA-AB10-099BFF7AFCB7/overview];3;READY_FOR_DELIVERY
[E50929B3-6335-431C-A952-F2D6BC9B6858];[Brazil, Bahia—Civil Registration, 1877–1976 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/E50929B3-6335-431C-A952-F2D6BC9B6858/overview];20;ACTIVE
[CB04B6A5-7972-4082-BD32-8F4A61D8C650];[Italy (Italian Ancestors), Pesaro e Urbino—Death, 1875–1943 \[Part 1U\]|https://www.familysearch.org/indexing/admin-new/#/projects/CB04B6A5-7972-4082-BD32-8F4A61D8C650/overview];2;ACTIVE
[38ACEFB9-6B90-400A-99E9-BDEC9A8D9105];[UK, England, Devon—Bishop's Transcripts, 1558–1887 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/38ACEFB9-6B90-400A-99E9-BDEC9A8D9105/overview];9;ACTIVE
[71096428-4B83-4104-9560-56E26543BC9F];[US, Pennsylvania—Eastern District Petitions for Naturalizations, 1795–1931 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/71096428-4B83-4104-9560-56E26543BC9F/overview];20;READY_FOR_DELIVERY
[3C7639C4-5CC3-4912-ACB6-22A1C72607AB];[US, California, Los Angeles—Angelus-Rosedale Cemetery Records, 1884–2002|https://www.familysearch.org/indexing/admin-new/#/projects/3C7639C4-5CC3-4912-ACB6-22A1C72607AB/overview];1;ACTIVE
[DC168E5C-1956-49D7-A73F-A148C2D38B29];[Uruguay—General Archive of the Nation, Passenger Lists, 1870–1971 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/DC168E5C-1956-49D7-A73F-A148C2D38B29/overview];20;ACTIVE
[67193A8D-3329-40B9-9C96-8062FBD3151A];[France, Haute-Vienne—Recensement de 1836 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/67193A8D-3329-40B9-9C96-8062FBD3151A/overview];1;ACTIVE
[6A1CCC36-E68D-45A9-BEFC-D92145311A6E];[Colombia, Bogota—Burial Licenses, 1960-1995 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/6A1CCC36-E68D-45A9-BEFC-D92145311A6E/overview];10;READY_FOR_DELIVERY
[B849FA50-80E9-4F84-87F7-2692372DE647];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BO\]|https://www.familysearch.org/indexing/admin-new/#/projects/B849FA50-80E9-4F84-87F7-2692372DE647/overview];2;ACTIVE
[389508A8-4F6B-48AD-A184-643B57F54F85];[US (Quick Batch), Iowa—Birth Records, 1921–1942|https://www.familysearch.org/indexing/admin-new/#/projects/389508A8-4F6B-48AD-A184-643B57F54F85/overview];1;READY_FOR_DELIVERY
[0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD];[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];3;ACTIVE
[67C6D0BD-019D-4BC3-BF97-018BADFBB875];[Luxembourg—Civil Registration, 1796–1923 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/67C6D0BD-019D-4BC3-BF97-018BADFBB875/overview];9;ACTIVE
[83FAA34F-B975-44C1-8132-24B7A5F727AC];[Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1731–1939 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/83FAA34F-B975-44C1-8132-24B7A5F727AC/overview];1;READY_FOR_DELIVERY
[F871E4B2-0FDF-43FD-B1C7-5863F3D7D390];[Brasil, São Paulo—Registro Civil, 1907–1995 \[Parte W\]|https://www.familysearch.org/indexing/admin-new/#/projects/F871E4B2-0FDF-43FD-B1C7-5863F3D7D390/overview];2;READY_FOR_DELIVERY
[A4F0537F-75EB-44A7-9F9C-685CAD9CB41F];[US, Kentucky, Livingston County—Colored School Censuses, 1898–1913 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/A4F0537F-75EB-44A7-9F9C-685CAD9CB41F/overview];6;READY_FOR_DELIVERY
[F9A8024F-525F-427A-AC0E-A32CDC9DC449];[US, Ohio, Athens County—Deceased Veteran Grave Registration Card File Index, 1819–1936 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/F9A8024F-525F-427A-AC0E-A32CDC9DC449/overview];1;ACTIVE
[A4C294ED-6BF7-43D2-8725-E251EBBDFC9A];[Argentina, Corrientes—Civil Registration, 1880–1960 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/A4C294ED-6BF7-43D2-8725-E251EBBDFC9A/overview];6;ACTIVE
[E484B655-6994-47CD-8548-CBB0DA39255F];[Haïti—Registres de l'Etat Civil des Décès, 1824–2013 \[Partie F\]|https://www.familysearch.org/indexing/admin-new/#/projects/E484B655-6994-47CD-8548-CBB0DA39255F/overview];2;ACTIVE
[2A79EE2A-3E18-40EF-AA05-2DC56C18342D];[US, Pennsylvania—Register of Military Volunteers, 1861–1865|https://www.familysearch.org/indexing/admin-new/#/projects/2A79EE2A-3E18-40EF-AA05-2DC56C18342D/overview];20;READY_FOR_DELIVERY
[0FAB0F9D-05A7-4817-892D-245A8CAC8125];[US, Wisconsin, Dane—Naturalization Records, 1887–1945|https://www.familysearch.org/indexing/admin-new/#/projects/0FAB0F9D-05A7-4817-892D-245A8CAC8125/overview];20;READY_FOR_DELIVERY
[0EE316B4-56CD-4D6D-B821-4E2F7743FC60];[Peru—Municipal Censuses, 1831–1866|https://www.familysearch.org/indexing/admin-new/#/projects/0EE316B4-56CD-4D6D-B821-4E2F7743FC60/overview];20;ACTIVE
[C6084B9F-9ADA-4E75-9363-E2BC74999682];[US, Massachusetts, Boston—Voter Registers, 1857-1920|https://www.familysearch.org/indexing/admin-new/#/projects/C6084B9F-9ADA-4E75-9363-E2BC74999682/overview];2;ACTIVE
[1AC81222-FF10-458D-9ADF-5B60F7638EBE];[US, Ohio, Clermont County—Duplicate Tax Records, 1838–1867|https://www.familysearch.org/indexing/admin-new/#/projects/1AC81222-FF10-458D-9ADF-5B60F7638EBE/overview];4;READY_FOR_DELIVERY
[69BB048A-C153-47A3-B8D7-244E4E3ACE6D];[Magyarország, Budapest—Polgári anyakönyvek, I–XIII. kerület, 1895–1973 \[D rész\]|https://www.familysearch.org/indexing/admin-new/#/projects/69BB048A-C153-47A3-B8D7-244E4E3ACE6D/overview];20;READY_FOR_DELIVERY
[7C57E167-ADC2-4334-B2E3-B14680F5D72D];[Testing Project Obits changed|https://www.familysearch.org/indexing/admin-new/#/projects/7C57E167-ADC2-4334-B2E3-B14680F5D72D/overview];8;READY_FOR_DELIVERY
[4B9F1790-125D-491C-98A6-AA857B6AA988];[USA, I wojna światowa—rekruci do służby wojskowej w Armii Polskiej we Francji, 1917–1919|https://www.familysearch.org/indexing/admin-new/#/projects/4B9F1790-125D-491C-98A6-AA857B6AA988/overview];1;READY_FOR_DELIVERY
[0DE274BF-75FF-4735-B91B-E49C5283A05B];[US, Virginia—Southern Claims Commission, 1871–1880|https://www.familysearch.org/indexing/admin-new/#/projects/0DE274BF-75FF-4735-B91B-E49C5283A05B/overview];5;READY_FOR_DELIVERY
[4609F229-83D3-44AA-9F0A-1D00F71E69EF];[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/4609F229-83D3-44AA-9F0A-1D00F71E69EF/overview];5;READY_FOR_DELIVERY
[87F8133B-890F-4E63-9FC7-9F1A25A843F3];[US, Massachusetts, Gloucester—Passenger and Crew Lists, 1906–1943|https://www.familysearch.org/indexing/admin-new/#/projects/87F8133B-890F-4E63-9FC7-9F1A25A843F3/overview];1;READY_FOR_DELIVERY
[D08C8E01-B340-4EA6-9B9E-A7C7A1C390B9];[US, Michigan—Naturalization Records, 1837–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/D08C8E01-B340-4EA6-9B9E-A7C7A1C390B9/overview];3;READY_FOR_DELIVERY
[AB63C6A3-6191-47AA-807D-995B1F8C1F4A];[Colombia, Arquidiócesis de Manizales—Registros Parroquiales, 1797–2013 \[Parte I\]|https://www.familysearch.org/indexing/admin-new/#/projects/AB63C6A3-6191-47AA-807D-995B1F8C1F4A/overview];1;READY_FOR_DELIVERY
[20B53411-F311-4DE2-9934-708B7633A07B];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BI\]|https://www.familysearch.org/indexing/admin-new/#/projects/20B53411-F311-4DE2-9934-708B7633A07B/overview];3;READY_FOR_DELIVERY
[210534C3-9881-4AFC-95CC-DFDCF1A9A837];[Italia (Antenati Italiani), Trapani—Stato Civile, Matrimoni, 1875–1901 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/210534C3-9881-4AFC-95CC-DFDCF1A9A837/overview];20;READY_FOR_DELIVERY
[837E909B-81C0-448A-BDAA-DDD1FD895ADF];[US, Pennsylvania—Historical Society of Pennsylvania, Card Catalog of Newspapers, 1553–2015 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/837E909B-81C0-448A-BDAA-DDD1FD895ADF/overview];20;READY_FOR_DELIVERY
[EE5CD949-FF39-42D7-8C8B-B4BCC68104A8];[Paraguay, Asunción—Registros Parroquiales, 1772–1978 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/EE5CD949-FF39-42D7-8C8B-B4BCC68104A8/overview];20;ACTIVE
[C15D1D96-6AFA-42A0-94FB-EA6F52890FA8];[US, Georgia, Savannah—Jail Registers, 1855–1873|https://www.familysearch.org/indexing/admin-new/#/projects/C15D1D96-6AFA-42A0-94FB-EA6F52890FA8/overview];6;READY_FOR_DELIVERY
[FB0EC280-1E5E-4CBD-A7A5-8BDEA0AF6D28];[Denmark, Aarhus—1936 Census \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/FB0EC280-1E5E-4CBD-A7A5-8BDEA0AF6D28/overview];11;READY_FOR_DELIVERY
[0321A78C-A5E3-406E-9723-C9F2133D603F];[Colombia—Registros de la Iglesia Católica, 1693–2010 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/0321A78C-A5E3-406E-9723-C9F2133D603F/overview];20;READY_FOR_DELIVERY
[DF2D859F-C5FC-41F1-B350-17C628541517];[UK (Quick Batch), England, Derbyshire—Parish Registers, 1538–1753 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/DF2D859F-C5FC-41F1-B350-17C628541517/overview];2;READY_FOR_DELIVERY
[CBA0970D-7713-472D-B344-72325423248B];[US, Iowa, Polk County—Cemetery Gravestone Records, 1880–2000|https://www.familysearch.org/indexing/admin-new/#/projects/CBA0970D-7713-472D-B344-72325423248B/overview];3;READY_FOR_DELIVERY
[6AB67C66-58BB-4575-819C-A3AB72169D35];[UK, England, Yorkshire—Marriage Bonds and Allegations, 1613–1887|https://www.familysearch.org/indexing/admin-new/#/projects/6AB67C66-58BB-4575-819C-A3AB72169D35/overview];2;ACTIVE
[3ECC86BB-21AD-4A41-B7DB-91F41B203984];[US, Wisconsin and Illinois—Naturalization Records, 1856–1991|https://www.familysearch.org/indexing/admin-new/#/projects/3ECC86BB-21AD-4A41-B7DB-91F41B203984/overview];4;ACTIVE
[2332E1FB-2409-4725-989B-BD380D3A37AF];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BM\]|https://www.familysearch.org/indexing/admin-new/#/projects/2332E1FB-2409-4725-989B-BD380D3A37AF/overview];11;READY_FOR_DELIVERY
[FACACC67-C8CA-44F4-9D62-7E331DB2ECF6];[US, Pennsylvania—Historical Society of Pennsylvania, Card Catalog, 1553–2015 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/FACACC67-C8CA-44F4-9D62-7E331DB2ECF6/overview];20;READY_FOR_DELIVERY
[DD88DD71-BFAF-486F-B7A3-55CE67A776F3];[Portugal, Setúbal—Registros da Igreja, 1581–1910 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DD88DD71-BFAF-486F-B7A3-55CE67A776F3/overview];2;READY_FOR_DELIVERY
[ACB80718-5DA9-42FE-99ED-08CA3ABEDFD9];[Ecuador—Registros de la Iglesia Católica, 1615–1996 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/ACB80718-5DA9-42FE-99ED-08CA3ABEDFD9/overview];20;ACTIVE
[863FD023-B538-4720-B86E-8681CF13B846];[Colombia, Bogota—Burial Licenses, 1960–1995 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/863FD023-B538-4720-B86E-8681CF13B846/overview];20;READY_FOR_DELIVERY
[2D57B297-AB7D-4A81-8E4B-8C17E1C6B237];[Perú (Lote rápido), Ancash—Registro Civil, Nacimiento, 1888–2000 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/2D57B297-AB7D-4A81-8E4B-8C17E1C6B237/overview];1;ACTIVE
[163F84EE-4FB4-424D-8FF6-0394EB0A98D8];[US, South Carolina, Charleston—Death Records, 1821–1926|https://www.familysearch.org/indexing/admin-new/#/projects/163F84EE-4FB4-424D-8FF6-0394EB0A98D8/overview];20;READY_FOR_DELIVERY
[03A5ECF5-D096-44A4-A63E-63DE5E06EAAF];[US, Utah—Cemetery Transcriptions, 1953–1955|https://www.familysearch.org/indexing/admin-new/#/projects/03A5ECF5-D096-44A4-A63E-63DE5E06EAAF/overview];20;READY_FOR_DELIVERY
[C4CBC894-7AE8-4E81-A694-DABF13E6EB1B];[US, Wisconsin—County Naturalization Records, 1807–1992 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C4CBC894-7AE8-4E81-A694-DABF13E6EB1B/overview];20;ACTIVE
[D1FA86E8-3C4D-413D-9123-06CC4C809C7D];[South Africa, Cape Province—Civil Deaths, 1895–1972 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/D1FA86E8-3C4D-413D-9123-06CC4C809C7D/overview];20;READY_FOR_DELIVERY
[AEAAF336-507A-4482-A3C3-05D6F7FBA54B];[Argentina, Salta—Registros de la Iglesia Católica, 1673–1972|https://www.familysearch.org/indexing/admin-new/#/projects/AEAAF336-507A-4482-A3C3-05D6F7FBA54B/overview];20;ACTIVE
[8FB18E15-7D4B-4814-AE03-D6290C190D72];[US, Ohio—Tax Records, 1800–1850 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/8FB18E15-7D4B-4814-AE03-D6290C190D72/overview];12;READY_FOR_DELIVERY
[88791BFC-376E-4C82-8B68-0189424E399A];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BK\]|https://www.familysearch.org/indexing/admin-new/#/projects/88791BFC-376E-4C82-8B68-0189424E399A/overview];7;ACTIVE
[1B36E283-53C7-4407-9288-E5F60B9FA8D9];[Panamá—Parish Records, 1748–1972 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];12;ACTIVE
[9F8A1CBE-CA04-48FD-9C48-C165C30C8DB6];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BH\]|https://www.familysearch.org/indexing/admin-new/#/projects/9F8A1CBE-CA04-48FD-9C48-C165C30C8DB6/overview];13;READY_FOR_DELIVERY
[6AE81AEF-2B5C-4E16-8E82-E7B26C8CC342];[Guatemala—Civil Registration, 1885–2009 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/6AE81AEF-2B5C-4E16-8E82-E7B26C8CC342/overview];20;ACTIVE
[C939EA47-557C-4468-863C-842F0E282A83];[Colombia, Bogota—Burial Licenses, 1960-1995 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/C939EA47-557C-4468-863C-842F0E282A83/overview];16;ACTIVE
[A7BFF08D-230A-4AA4-88F0-0A8353F02584];[Jamaica—Church of England, Church Records, 1669–1880|https://www.familysearch.org/indexing/admin-new/#/projects/A7BFF08D-230A-4AA4-88F0-0A8353F02584/overview];18;ACTIVE
[F34E4D12-9724-47B6-8358-422916125413];[Brasil, Bahia—Listas de passageiros, 1855–1965 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/F34E4D12-9724-47B6-8358-422916125413/overview];3;READY_FOR_DELIVERY
[A3CA7381-B8DD-4E08-813B-D21013F82EB9];[El Salvador—Registros Civiles, 1836–2001 \[Parte G\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3CA7381-B8DD-4E08-813B-D21013F82EB9/overview];20;ACTIVE
[6AEBC185-CE59-40F4-9E8E-4AB7DAE6DCD8];[US, Michigan—Birth Records, 1866–1916|https://www.familysearch.org/indexing/admin-new/#/projects/6AEBC185-CE59-40F4-9E8E-4AB7DAE6DCD8/overview];4;READY_FOR_DELIVERY
[B59CB039-0F55-404F-85EE-37C95A1BBB8B];[US, New York—U.S. District Court Naturalization Records, Southern District, 1824–1946 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/B59CB039-0F55-404F-85EE-37C95A1BBB8B/overview];13;READY_FOR_DELIVERY
[433BE231-3D8C-4221-BE94-EC4474C16EEA];[Italia (Antenati Italiani), Udine—Stato Civile, 1806–1900 \[Parte 2L\]|https://www.familysearch.org/indexing/admin-new/#/projects/433BE231-3D8C-4221-BE94-EC4474C16EEA/overview];20;ACTIVE
