project UUID;name;count;state
[A53C6006-0D30-4093-A334-1B9BEB9F8243|A53C6006-0D30-4093-A334-1B9BEB9F8243];[US, Louisiana—War of 1812 Pension Applications, 1868–1878|https:///www.familysearch.org/indexing/admin-new/#/projects/A53C6006-0D30-4093-A334-1B9BEB9F8243/overview];6;READY_FOR_DELIVERY
[B99298CF-4236-42F0-9349-87E8751A6BE4|B99298CF-4236-42F0-9349-87E8751A6BE4];[Perú (Lote rápido), Áncash—Registros Civiles, 1888–2000 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/B99298CF-4236-42F0-9349-87E8751A6BE4/overview];60;READY_FOR_DELIVERY
[27EFB271-7B4A-4BBE-9C74-AB63E6E64E74|27EFB271-7B4A-4BBE-9C74-AB63E6E64E74];[US, Pennsylvania, Huntingdon County—Delayed Birth Records, 1800–1935|https:///www.familysearch.org/indexing/admin-new/#/projects/27EFB271-7B4A-4BBE-9C74-AB63E6E64E74/overview];1;READY_FOR_DELIVERY
[B59F9065-7DE3-4FFB-8350-EB4CF22473E4|B59F9065-7DE3-4FFB-8350-EB4CF22473E4];[US, Minnesota—World War I Draft Registration Cards, 1917–1918 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/B59F9065-7DE3-4FFB-8350-EB4CF22473E4/overview];5;READY_FOR_DELIVERY
[4918D667-880C-4194-AEFE-92920DD3A238|4918D667-880C-4194-AEFE-92920DD3A238];[Italia (Antenati Italiani), Mantova—Stato Civile, 1820–1865 \[Parte Q\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4918D667-880C-4194-AEFE-92920DD3A238/overview];36;READY_FOR_DELIVERY
[3151AB83-C91C-4E6E-B31E-150B99FA8685|3151AB83-C91C-4E6E-B31E-150B99FA8685];[Panama—Catholic Church Records, 1748–1972 \[Part E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/overview];1;READY_FOR_DELIVERY
[F7A234EC-FB87-4CE5-94C0-1D1C56BE844B|F7A234EC-FB87-4CE5-94C0-1D1C56BE844B];[Philippines, Camarines Sur, Archdiocese de Caceres—Registros Parroquiales, 1716–1977 \[Parte C\]|https:///www.familysearch.org/indexing/admin-new/#/projects/F7A234EC-FB87-4CE5-94C0-1D1C56BE844B/overview];2;READY_FOR_DELIVERY
[648E3DC5-9E93-470E-A5E3-F9E1E3B96EAE|648E3DC5-9E93-470E-A5E3-F9E1E3B96EAE];[US, New York, Westchester—Index to Land Records, Grantee's, 1630-1975 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/648E3DC5-9E93-470E-A5E3-F9E1E3B96EAE/overview];293;READY_FOR_DELIVERY
[4575C42D-9CA9-4EC7-AB28-8F634793A799|4575C42D-9CA9-4EC7-AB28-8F634793A799];[US, New Jersey—Reclaim the Records, Death Index, 1901–1903|https:///www.familysearch.org/indexing/admin-new/#/projects/4575C42D-9CA9-4EC7-AB28-8F634793A799/overview];2;READY_FOR_DELIVERY
[5B894684-7AC9-40D3-91BF-7E8931843BF7|5B894684-7AC9-40D3-91BF-7E8931843BF7];[US, New York—U.S. District Court Naturalization Records, Southern District, 1824–1946 \[Part J\]|https:///www.familysearch.org/indexing/admin-new/#/projects/5B894684-7AC9-40D3-91BF-7E8931843BF7/overview];74;READY_FOR_DELIVERY
[71E758F8-030C-4070-8271-78120ACA78E7|71E758F8-030C-4070-8271-78120ACA78E7];[US, Michigan—World War I Draft Registration Cards, 1917–1918 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/71E758F8-030C-4070-8271-78120ACA78E7/overview];89;READY_FOR_DELIVERY
[83FA30FD-2401-4C36-BDEA-8F311C9BF0CC|83FA30FD-2401-4C36-BDEA-8F311C9BF0CC];[US, Alaska—Military Service Discharge Records, 1898–1934|https:///www.familysearch.org/indexing/admin-new/#/projects/83FA30FD-2401-4C36-BDEA-8F311C9BF0CC/overview];1;READY_FOR_DELIVERY
[BC5F56AD-3C8C-4945-81F8-55CD26190499|BC5F56AD-3C8C-4945-81F8-55CD26190499];[Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BD\]|https:///www.familysearch.org/indexing/admin-new/#/projects/BC5F56AD-3C8C-4945-81F8-55CD26190499/overview];42;READY_FOR_DELIVERY
[9655357B-6DF0-4D87-B530-4133C8F1F5A8|9655357B-6DF0-4D87-B530-4133C8F1F5A8];[US, New York, New York City—World War II Draft Registration Cards, 1940–1947 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/9655357B-6DF0-4D87-B530-4133C8F1F5A8/overview];369;READY_FOR_DELIVERY
[E88A5D38-32D7-434A-919D-2657A124A13D|E88A5D38-32D7-434A-919D-2657A124A13D];[Brasil, São Paulo—Registro Civil, 1907–1995 \[Parte AY\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E88A5D38-32D7-434A-919D-2657A124A13D/overview];284;READY_FOR_DELIVERY
[EB09646E-D569-4578-87C4-1FA02C95DA0D|EB09646E-D569-4578-87C4-1FA02C95DA0D];[US—Native American Census Rolls, 1885–1940 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/EB09646E-D569-4578-87C4-1FA02C95DA0D/overview];479;READY_FOR_DELIVERY
