project UUID;name;count;state
[299EFEE6-EF42-4C85-A0B8-2414CE4892CF];[South Africa, Cape Province—Cemetery Records, 1886–2010 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/299EFEE6-EF42-4C85-A0B8-2414CE4892CF/overview];1;READY_FOR_DELIVERY
[4ED8F95D-F3A0-4398-9D94-6DD215376756];[US, Oregon—Marriage Records, 1750–1990 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/4ED8F95D-F3A0-4398-9D94-6DD215376756/overview];4;READY_FOR_DELIVERY
[97ED7400-ADBB-4FE7-AFEF-6389A68D14F9];[US, Wisconsin—Marriage Records, 1998–2004 \[Part T\]|https://www.familysearch.org/indexing/admin-new/#/projects/97ED7400-ADBB-4FE7-AFEF-6389A68D14F9/overview];15;READY_FOR_DELIVERY
[88155FD9-CC24-446E-96FB-72AB0DD3E363];[US, Utah—The Church of Jesus Christ of Latter-day Saints, Record of Members, 1836–1970 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/88155FD9-CC24-446E-96FB-72AB0DD3E363/overview];4;TEST
[013CC220-74C0-4820-B2F2-25016676B934];[Australia, South Australia—Passenger Lists, 1849–1940 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/013CC220-74C0-4820-B2F2-25016676B934/overview];2;READY_FOR_DELIVERY
[3EC1B3A3-EB1B-471A-9A6D-F018CF082297];[US, New York—County Naturalization Records, 1792–1976 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/3EC1B3A3-EB1B-471A-9A6D-F018CF082297/overview];1;READY_FOR_DELIVERY
[EAC3540C-6589-4DEC-BEEB-041297246E1E];[UK, England, Devon—Bishop's Transcripts, 1754–1887 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/EAC3540C-6589-4DEC-BEEB-041297246E1E/overview];1;READY_FOR_DELIVERY
[A9830AC2-219B-4D65-B1F7-AD06553251B6];[US, Washington—County Death Registers, 1881–1922 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/A9830AC2-219B-4D65-B1F7-AD06553251B6/overview];4;BATCHING
[5098AA75-BBF6-429E-B404-A046CF661C18];[US, North Carolina—Index to Vital Records, Births, 1800–2000 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/5098AA75-BBF6-429E-B404-A046CF661C18/overview];1;READY_FOR_DELIVERY
[2F3FD229-ED50-48F9-AD91-BEFF681C5A9B];[US, Michigan—Marriage Records, 1750–1990 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F3FD229-ED50-48F9-AD91-BEFF681C5A9B/overview];190;READY_FOR_DELIVERY
[E491E9DB-5C8E-4333-9669-F2E15E0286D6];[US, Missouri—County Marriages, 1806–1969 \[Part O\]|https://www.familysearch.org/indexing/admin-new/#/projects/E491E9DB-5C8E-4333-9669-F2E15E0286D6/overview];5;READY_FOR_WORK
[CBF34214-BB72-47CE-A53B-BC2377CA1711];[US, Washington—County Birth Registers, 1881–1922 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/CBF34214-BB72-47CE-A53B-BC2377CA1711/overview];48;READY_FOR_WORK
[7BF7D5D4-EF40-4F86-AABD-23E097C13C8C];[Australia, South Australia—Passenger Lists, 1849–1940 \[Part P\]|https://www.familysearch.org/indexing/admin-new/#/projects/7BF7D5D4-EF40-4F86-AABD-23E097C13C8C/overview];2;READY_FOR_DELIVERY
[552CE96E-FD1C-4C52-99DB-4A648E1280FD];[Colombia, Archdiocese of Manizales—Parish Records, 1797–2013 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/552CE96E-FD1C-4C52-99DB-4A648E1280FD/overview];1;READY_FOR_DELIVERY
[D091FD3F-F72C-4AB5-A96C-EAB679374F17];[US, North Carolina—Index to Vital Records, Deaths, 1800–2000 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/D091FD3F-F72C-4AB5-A96C-EAB679374F17/overview];1;READY_FOR_DELIVERY
[C5F1BCF3-A631-490D-A1BA-ED2BB977DDFD];[US, Texas, Hardin County—Death Records, 1908–1948|https://www.familysearch.org/indexing/admin-new/#/projects/C5F1BCF3-A631-490D-A1BA-ED2BB977DDFD/overview];1;TEST
[7A6CECC0-22BD-48D3-887E-164E303A951B];[US, North Carolina—Marriage Records, 1750–1990 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/7A6CECC0-22BD-48D3-887E-164E303A951B/overview];2;READY_FOR_DELIVERY
[DC1A7E0D-729D-414C-A616-202D48154019];[South Africa—Church of the Province of South Africa, Parish Registers, 1801–2004 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/DC1A7E0D-729D-414C-A616-202D48154019/overview];1;ACTIVE
[582FAB87-4AD6-476B-B39B-F1FBF3BB724C];[Philippines—Marriage Records, 1945–1987 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview];12;ACTIVE
[17F5D269-B419-4BD2-9ADD-901B4AE64B5B];[Italia (Antenati Italiani), Avellino—Stato Civile, 1866–1947 \[Parte 2M\]|https://www.familysearch.org/indexing/admin-new/#/projects/17F5D269-B419-4BD2-9ADD-901B4AE64B5B/overview];49;READY_FOR_DELIVERY
[25F663AB-495E-4AC2-80BE-379A3F9467B1];[US, Georgia—Marriage Records, 1750–1990 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/25F663AB-495E-4AC2-80BE-379A3F9467B1/overview];6;READY_FOR_DELIVERY
[6DD7B2B6-55B5-4014-A2EB-A29A269EAB4F];[France, Eure—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/6DD7B2B6-55B5-4014-A2EB-A29A269EAB4F/overview];1;ACTIVE
[9324C708-A489-4FFD-8890-6C9CB3E3B275];[Spain, Gerona—Census, 1869–1919 \[Part 3\]|https://www.familysearch.org/indexing/admin-new/#/projects/9324C708-A489-4FFD-8890-6C9CB3E3B275/overview];19;READY_FOR_WORK
[3D31E9AE-4F66-464A-915B-28ABD50A0353];[US, North Carolina, Wilmington—Cemetery Records, 1852–2005|https://www.familysearch.org/indexing/admin-new/#/projects/3D31E9AE-4F66-464A-915B-28ABD50A0353/overview];1;ACTIVE
[B2AAB265-CAFC-4F69-8F5D-D8418C2DEC63];[US, Oklahoma—Marriage Records, 1750–1990 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/B2AAB265-CAFC-4F69-8F5D-D8418C2DEC63/overview];6;READY_FOR_DELIVERY
[566AAB34-63BF-47CF-A2A8-CF699F6DF6E7];[US, Utah—Brigham City Family History Center, Obituary Collection, 1930–2015|https://www.familysearch.org/indexing/admin-new/#/projects/566AAB34-63BF-47CF-A2A8-CF699F6DF6E7/overview];1;ACTIVE
[442A1FDA-47B0-43B9-A3C2-D03DFF43121D];[UK, England, Warwickshire—Parish Registers, Marriages, 1754–1960 \[Part 4\]|https://www.familysearch.org/indexing/admin-new/#/projects/442A1FDA-47B0-43B9-A3C2-D03DFF43121D/overview];1;READY_FOR_DELIVERY
[1846E68B-3F85-401A-A039-778F6FCBAD1D];[Peru, Lima—Civil Registration, 1917–1995 \[Part J2\]|https://www.familysearch.org/indexing/admin-new/#/projects/1846E68B-3F85-401A-A039-778F6FCBAD1D/overview];3;READY_FOR_DELIVERY
[6CC7A4AB-A8DF-47AE-9B8F-085AC1BBD25A];[US, Utah—Obituaries, Utah Digital Newspapers, 1850–2005 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/6CC7A4AB-A8DF-47AE-9B8F-085AC1BBD25A/overview];132;READY_FOR_DELIVERY
[89F96A10-39A7-4B95-8DCD-1A3A549B52D1];[US, Washington—Marriage Records, 1750–1990 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/89F96A10-39A7-4B95-8DCD-1A3A549B52D1/overview];2;READY_FOR_DELIVERY
[C8D58F7A-689C-4F18-AD87-210C9C98E450];[UK, England, Devon—Bishop's Transcripts, 1754–1887 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/C8D58F7A-689C-4F18-AD87-210C9C98E450/overview];1;READY_FOR_DELIVERY
[CC3230FF-6B68-4E58-84F6-5F215AE908D6];[Italia (Antenati Italiani), Campobasso, Cercepiccola—Morti, 1809–1910|https://www.familysearch.org/indexing/admin-new/#/projects/CC3230FF-6B68-4E58-84F6-5F215AE908D6/overview];7;READY_FOR_DELIVERY
[B6368424-D271-42F5-B40F-7D87D821D828];[Philippines—Marriage Records, 1945–1987 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/B6368424-D271-42F5-B40F-7D87D821D828/overview];1;ACTIVE
[AFA25A6B-44C2-4D7A-828A-A0AE27FC1919];[Italia (Antenati Italiani), Verbano-Cusio-Ossola—Nati, 1875–1899 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AFA25A6B-44C2-4D7A-828A-A0AE27FC1919/overview];1;READY_FOR_DELIVERY
[A5ED15DC-FB72-420D-AC00-05C27BE3B179];[US, New Jersey, Gloucester County, Clarksboro—Eglington Cemetery Records, 1880–1983|https://www.familysearch.org/indexing/admin-new/#/projects/A5ED15DC-FB72-420D-AC00-05C27BE3B179/overview];3;READY_FOR_DELIVERY
[9351D36E-075A-4BC2-A916-9D8BE43D7C8E];[US, New Jersey—Naturalization Records, 1905–1944 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/9351D36E-075A-4BC2-A916-9D8BE43D7C8E/overview];3;READY_FOR_DELIVERY
[5A57F548-D60C-4F03-9B12-8A15FF1A257B];[Italia (Antenati Italiani), Mantova—Stato Civile, 1820–1865 \[Parte R\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A57F548-D60C-4F03-9B12-8A15FF1A257B/overview];1;ACTIVE
