dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Active Project Count;Projects with no Imageset workflow
107706175;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;14E259EF-1277-44E3-B4F3-B3CE21F468DD;;
107706204;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;FF119C68-B2A5-4B7F-90AE-E5B2E787784E;;
107706205;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;64418B99-159D-4ED7-B174-0C024BCDC676;;
107706207;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;9FBC235B-1E9E-4D31-927D-7458D947D1E7;;
107706208;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;9982811C-EFF9-45D1-96A7-1DE8B6338D01;;
107706209;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;68149592-50F4-48E9-9084-3079FE7D161F;;
107706210;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;44E6EA13-209D-4729-B7CF-089F72268D6E;;
107706212;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;7B629A54-EC73-42FC-89FE-06C552BB8BB4;;
107706213;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;FFDA7EE6-6881-4B17-8014-F851B0976112;;
107706214;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;5D24B998-1225-44A1-A87A-0B693DD1DBD0;;
107706215;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;C0D5A77D-5163-410E-B3B1-9BCDC638D654;;
107706217;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;45823887-1544-40CB-B623-698AD17897FC;;
107706218;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;D7CB15FE-DAAC-4B83-ADFE-7242D04333CB;;
107706219;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;693AC958-C73B-4E6D-9681-9556CC92943E;;
107706220;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;B4B580FB-91E0-4029-8003-13CF5C3D4A4C;;
107706222;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;30D1A5B7-0E96-4906-8518-1A18C950874A;;
107706223;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;6D57BB15-0946-446D-A31C-C21654FB2E6C;;
107706224;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;4CF03041-93DC-4AD4-A3A7-B9E33DDDF336;;
107706225;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;62D14351-01BC-45AB-973C-3117C49E4967;;
107706227;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;D94E1759-7A7C-48FE-9195-42FC2E771A8A;;
107706228;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;5DCD4E39-A6FE-4051-A2F8-EC1B40DCEFEE;;
107706229;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;6516BFC7-D73D-49A8-B967-D87CA9047E41;;
107706230;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;75B4D470-C236-4AB3-8962-5BD5118B5A51;;
107706232;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;D5C37300-C529-4319-B4FC-41C47987F9AD;;
107706233;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;1C93655B-C48E-4933-8885-5D3C37447870;;
107706234;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;08FBB358-4084-47FC-B910-4E5EB8D88961;;
107706235;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;DC74FB31-D377-444C-90DC-FFB0C4A1CC6B;;
107706237;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;FC3A9A43-942B-4952-9BE0-91AE9709F9CB;;
107706238;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;5B1D6060-C020-4FAA-A966-D781905E1AFE;;
107706239;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;34A46166-3BF3-424B-8FE0-7C9F060D2414;;
107706241;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;CAB041A5-ADF9-4914-B106-D090AB99769C;;
107706242;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;4C38A7A8-9236-456F-A030-2D5524CC5D9A;;
107706243;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;A83A5053-EF6C-46D7-B73E-9645405D7B6B;;
107706244;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;66F646AD-53C2-4018-B0DD-0B77234CFFE3;;
107706246;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;C08D8E5D-A341-4640-874F-EEEA9D219CBC;;
107706247;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;D3226DFD-A4F4-4458-BD0B-C224BCBFA8F9;;
107706248;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;ECF87408-E392-402F-B4EC-169DC8F441B7;;
107706249;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;47FC1EAF-3AFA-4F07-8DA6-AD9C56E0DBAD;;
107706251;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;530E12D1-0AAA-4A73-B8B6-DD77B3664801;;
107706252;2021-01-06 08:46:17;20-1636: Wisconsin, Wisconsin Vital Records Office, Death Records, 1933-1958 (ACOM 48170, WI 31) - FSI;[US, Wisconsin—Death Records, 1933–1958 \[Part A\] test|https:///www.familysearch.org/indexing/admin-new/#/projects/0CBFFF2A-FE52-46A1-B793-5A65D1678E2D/overview];In Production;;5B77A615-F49F-4E96-A981-E29A0D4AA5AB;;
